time,open,high,low,close,Shapes,Shapes
1709924400,1.09372,1.0939,1.09344,1.09362,0,1
1709925300,1.09362,1.09403,1.09357,1.09394,0,0
1709926200,1.09394,1.09414,1.09387,1.0941,0,0
1709927100,1.0941,1.09421,1.0939,1.09419,0,0
1709928000,1.09419,1.0944,1.0938,1.09385,1,0
1709928900,1.09385,1.09403,1.09352,1.09354,0,0
1709929800,1.09354,1.09369,1.09346,1.09353,0,1
1709930700,1.09353,1.09373,1.09352,1.09364,0,0
1709931600,1.09364,1.09396,1.0936,1.09373,1,0
1709932500,1.09373,1.0938,1.09355,1.09366,0,0
1709933400,1.09366,1.0937,1.09354,1.09364,0,1
1709934300,1.09364,1.09409,1.0936,1.09388,0,0
1710104400,1.09388,1.09436,1.09388,1.09402,1,0
1710105300,1.09402,1.09422,1.0938,1.09388,0,1
1710106200,1.09388,1.0939,1.09383,1.0939,0,0
1710107100,1.0939,1.09396,1.09384,1.09396,0,0
1710108000,1.09396,1.09412,1.0936,1.0936,1,0
1710108900,1.0936,1.09388,1.0936,1.09388,0,0
1710109800,1.09388,1.09392,1.0938,1.09381,0,0
1710110700,1.09381,1.09393,1.09368,1.09376,0,1
1710111600,1.09376,1.09398,1.09376,1.09393,0,0
1710112500,1.09393,1.0942,1.0939,1.0942,0,0
1710113400,1.0942,1.09426,1.09409,1.09421,0,0
1710114300,1.09421,1.09438,1.09406,1.09429,1,0
1710115200,1.09429,1.09431,1.09383,1.09408,0,1
1710116100,1.09408,1.09429,1.09408,1.09416,0,0
1710117000,1.09416,1.09438,1.09414,1.0943,0,0
1710117900,1.0943,1.09468,1.09416,1.09424,1,0
1710118800,1.09424,1.09455,1.09421,1.09444,0,0
1710119700,1.09444,1.09458,1.09423,1.09424,1,0
1710120600,1.09424,1.09449,1.09424,1.09424,0,0
1710121500,1.09424,1.09432,1.0939,1.09407,0,0
1710122400,1.09407,1.0942,1.09374,1.09412,0,1
1710123300,1.09412,1.09417,1.09399,1.09403,0,0
1710124200,1.09403,1.0941,1.09385,1.09395,0,0
1710125100,1.09395,1.09404,1.09383,1.09389,0,0
1710126000,1.09389,1.09402,1.0938,1.09402,0,1
1710126900,1.09402,1.0943,1.09401,1.09429,0,0
1710127800,1.09429,1.09441,1.09414,1.09438,0,0
1710128700,1.09438,1.09444,1.09412,1.09414,1,0
1710129600,1.09414,1.09414,1.09397,1.09404,0,0
1710130500,1.09404,1.09417,1.09396,1.09396,1,0
1710131400,1.09396,1.09396,1.09376,1.09382,0,0
1710132300,1.09382,1.09387,1.0937,1.09386,0,1
1710133200,1.09386,1.09412,1.09386,1.09403,0,0
1710134100,1.09403,1.09413,1.094,1.0941,0,0
1710135000,1.0941,1.09421,1.09403,1.09417,0,0
1710135900,1.09417,1.09421,1.09392,1.09414,0,0
1710136800,1.09414,1.0942,1.09382,1.09382,0,0
1710137700,1.09382,1.09393,1.09377,1.09378,0,0
1710138600,1.09378,1.09394,1.09355,1.0939,0,1
1710139500,1.0939,1.09438,1.09385,1.0942,0,0
1710140400,1.0942,1.09454,1.0942,1.09436,0,0
1710141300,1.09436,1.0947,1.094,1.09468,0,0
1710142200,1.09468,1.09475,1.09392,1.09392,1,0
1710143100,1.09392,1.09448,1.09372,1.0942,0,1
1710144000,1.0942,1.0945,1.09386,1.0945,0,0
1710144900,1.0945,1.09482,1.09412,1.09432,1,0
1710145800,1.09432,1.09441,1.09396,1.09426,0,1
1710146700,1.09426,1.09454,1.09414,1.09446,1,0
1710147600,1.09446,1.0945,1.09414,1.09424,0,0
1710148500,1.09424,1.09437,1.09403,1.09435,0,0
1710149400,1.09435,1.09435,1.09402,1.09406,0,0
1710150300,1.09406,1.09416,1.09341,1.09347,0,0
1710151200,1.09347,1.09379,1.0933,1.09374,0,1
1710152100,1.09374,1.0941,1.09366,1.09386,0,0
1710153000,1.09386,1.0941,1.09386,1.09392,0,0
1710153900,1.09392,1.09436,1.09386,1.09417,1,0
1710154800,1.09417,1.09421,1.09394,1.09396,0,0
1710155700,1.09396,1.09406,1.09378,1.094,0,1
1710156600,1.094,1.0943,1.09397,1.09424,0,0
1710157500,1.09424,1.09435,1.09414,1.0943,1,0
1710158400,1.0943,1.09434,1.09403,1.09404,0,0
1710159300,1.09404,1.09418,1.0939,1.09392,0,0
1710160200,1.09392,1.09408,1.09355,1.09358,0,0
1710161100,1.09358,1.09381,1.09294,1.09295,0,0
1710162000,1.09295,1.09318,1.09258,1.09264,0,0
1710162900,1.09264,1.09271,1.09238,1.09268,0,1
1710163800,1.09268,1.09288,1.09253,1.09268,1,0
1710164700,1.09268,1.09272,1.09177,1.09196,0,0
1710165600,1.09196,1.0921,1.09158,1.09178,0,1
1710166500,1.09178,1.0922,1.09178,1.09216,0,0
1710167400,1.09216,1.09224,1.09162,1.092,0,1
1710168300,1.092,1.0925,1.09185,1.09246,1,0
1710169200,1.09246,1.09247,1.09196,1.09197,0,0
1710170100,1.09197,1.09228,1.09192,1.09198,0,0
1710171000,1.09198,1.09198,1.09146,1.09152,0,0
1710171900,1.09152,1.0929,1.09146,1.09273,1,0
1710172800,1.09273,1.09279,1.09229,1.09265,0,0
1710173700,1.09265,1.09281,1.09265,1.09272,1,0
1710174600,1.09272,1.09276,1.09244,1.09264,0,1
1710175500,1.09264,1.09278,1.09248,1.09272,0,0
1710176400,1.09272,1.09304,1.09268,1.09281,0,0
1710177300,1.09281,1.09304,1.0927,1.09276,0,0
1710178200,1.09276,1.09291,1.09261,1.09267,0,0
1710179100,1.09267,1.09273,1.09247,1.09254,0,0
1710180000,1.09254,1.09263,1.09236,1.09243,0,0
1710180900,1.09243,1.09248,1.0923,1.09231,0,0
1710181800,1.09231,1.09234,1.09182,1.09213,0,1
1710182700,1.09213,1.09254,1.09204,1.09242,0,0
1710183600,1.09242,1.09254,1.0922,1.09241,0,0
1710184500,1.09241,1.09262,1.09234,1.09254,0,0
1710185400,1.09254,1.09265,1.0923,1.0926,0,1
1710186300,1.0926,1.09265,1.09236,1.09263,0,0
1710187200,1.09263,1.09268,1.09258,1.09268,0,0
1710188100,1.09268,1.09276,1.09263,1.09265,1,0
1710189000,1.09265,1.09268,1.09258,1.09264,0,0
1710189900,1.09264,1.09271,1.09253,1.09254,0,0
1710190800,1.09254,1.09289,1.09213,1.09256,1,1
1710191700,1.09256,1.09268,1.09252,1.09258,0,0
1710192600,1.09258,1.09268,1.09258,1.09263,0,0
1710193500,1.09263,1.0927,1.09259,1.09262,1,0
1710194400,1.09262,1.09266,1.09246,1.09262,0,1
1710195300,1.09262,1.09273,1.09261,1.09268,1,0
1710196200,1.09268,1.09268,1.09253,1.09256,0,0
1710197100,1.09256,1.09258,1.09247,1.09253,0,1
1710198000,1.09253,1.09268,1.09252,1.09268,0,0
1710198900,1.09268,1.09284,1.09261,1.0928,0,0
1710199800,1.0928,1.09298,1.09278,1.09282,0,0
1710200700,1.09282,1.0931,1.09278,1.09307,0,0
1710201600,1.09307,1.09322,1.09296,1.09314,0,0
1710202500,1.09314,1.09324,1.09312,1.09322,1,0
1710203400,1.09322,1.09322,1.09298,1.09307,0,0
1710204300,1.09307,1.09307,1.09285,1.09287,0,0
1710205200,1.09287,1.09305,1.0927,1.09272,0,0
1710206100,1.09272,1.09298,1.09269,1.09295,0,1
1710207000,1.09295,1.09313,1.09281,1.09312,0,0
1710207900,1.09312,1.09344,1.0931,1.09337,0,0
1710208800,1.09337,1.09344,1.0931,1.09313,0,0
1710209700,1.09313,1.09344,1.09303,1.09336,0,1
1710210600,1.09336,1.0936,1.09334,1.09341,0,0
1710211500,1.09341,1.09365,1.09338,1.09363,0,0
1710212400,1.09363,1.09376,1.09342,1.09349,1,0
1710213300,1.09349,1.09374,1.09349,1.09368,0,0
1710214200,1.09368,1.09381,1.09366,1.09373,1,0
1710215100,1.09373,1.09373,1.09356,1.09364,0,0
1710216000,1.09364,1.09376,1.09348,1.0937,0,1
1710216900,1.0937,1.09382,1.09358,1.0938,0,0
1710217800,1.0938,1.09383,1.09346,1.09352,1,0
1710218700,1.09352,1.09373,1.09346,1.0937,0,0
1710219600,1.0937,1.0939,1.0937,1.09386,1,0
1710220500,1.09386,1.09388,1.09368,1.09373,0,1
1710221400,1.09373,1.09384,1.0937,1.09375,0,0
1710222300,1.09375,1.09393,1.09366,1.09386,1,0
1710223200,1.09386,1.09387,1.09354,1.09362,0,0
1710224100,1.09362,1.09382,1.09343,1.09368,0,1
1710225000,1.09368,1.09394,1.09362,1.09378,1,0
1710225900,1.09378,1.09392,1.09369,1.09384,0,0
1710226800,1.09384,1.09387,1.0934,1.09372,0,0
1710227700,1.09372,1.09376,1.09334,1.09352,0,0
1710228600,1.09352,1.09396,1.09334,1.09338,1,0
1710229500,1.09338,1.0935,1.09317,1.0932,0,0
1710230400,1.0932,1.09335,1.09302,1.09307,0,0
1710231300,1.09307,1.09309,1.09262,1.09264,0,0
1710232200,1.09264,1.09265,1.0923,1.09238,0,0
1710233100,1.09238,1.09256,1.09213,1.09248,0,1
1710234000,1.09248,1.09274,1.09233,1.09244,1,0
1710234900,1.09244,1.09271,1.09233,1.09268,0,0
1710235800,1.09268,1.0932,1.09264,1.09317,0,0
1710236700,1.09317,1.09335,1.09288,1.09304,1,0
1710237600,1.09304,1.09322,1.09268,1.09319,0,1
1710238500,1.09319,1.0933,1.09304,1.09312,0,0
1710239400,1.09312,1.09344,1.09308,1.09332,0,0
1710240300,1.09332,1.09345,1.09328,1.09341,0,0
1710241200,1.09341,1.09352,1.09328,1.0934,1,0
1710242100,1.0934,1.09349,1.09326,1.09346,0,1
1710243000,1.09346,1.09356,1.09332,1.09351,1,0
1710243900,1.09351,1.09352,1.09319,1.09336,0,1
1710244800,1.09336,1.09361,1.09331,1.09352,0,0
1710245700,1.09352,1.09366,1.09334,1.0936,0,0
1710246600,1.0936,1.09441,1.09031,1.09394,1,1
1710247500,1.09394,1.09422,1.09186,1.09202,0,0
1710248400,1.09202,1.0923,1.09085,1.09158,0,1
1710249300,1.09158,1.09184,1.09099,1.09151,0,0
1710250200,1.09151,1.09151,1.09024,1.09063,0,0
1710251100,1.09063,1.09135,1.09023,1.09108,0,1
1710252000,1.09108,1.09142,1.09064,1.09092,0,0
1710252900,1.09092,1.09166,1.09088,1.09145,1,0
1710253800,1.09145,1.09158,1.09108,1.09108,0,0
1710254700,1.09108,1.09197,1.09094,1.09172,1,1
1710255600,1.09172,1.09177,1.09108,1.09138,0,0
1710256500,1.09138,1.09148,1.09075,1.09102,0,1
1710257400,1.09102,1.09143,1.09102,1.09119,0,0
1710258300,1.09119,1.09186,1.09116,1.09176,0,0
1710259200,1.09176,1.09192,1.09157,1.09182,1,0
1710260100,1.09182,1.0919,1.09168,1.0917,0,0
1710261000,1.0917,1.09191,1.0916,1.09168,1,0
1710261900,1.09168,1.09186,1.09136,1.09177,0,0
1710262800,1.09177,1.09198,1.09128,1.09154,1,1
1710263700,1.09154,1.09196,1.09142,1.09173,0,0
1710264600,1.09173,1.09203,1.09166,1.09202,0,0
1710265500,1.09202,1.09209,1.0918,1.09193,0,0
1710266400,1.09193,1.09219,1.09186,1.09202,1,0
1710267300,1.09202,1.09209,1.09186,1.09207,0,0
1710268200,1.09207,1.09232,1.09202,1.09202,0,0
1710269100,1.09202,1.09246,1.092,1.09241,1,1
1710270000,1.09241,1.09242,1.09216,1.09224,0,0
1710270900,1.09224,1.09237,1.0921,1.09231,0,1
1710271800,1.09231,1.09245,1.09217,1.09236,0,0
1710272700,1.09236,1.0926,1.09234,1.09259,0,0
1710273600,1.09259,1.09268,1.09254,1.09261,1,0
1710274500,1.09261,1.09264,1.09252,1.09259,0,1
1710275400,1.09259,1.09274,1.09258,1.09274,0,0
1710276300,1.09274,1.09276,1.09259,1.09265,1,0
1710277200,1.09265,1.09271,1.09262,1.09262,0,0
1710278100,1.09262,1.09278,1.09258,1.09264,1,1
1710279000,1.09264,1.09276,1.09262,1.09265,0,0
1710279900,1.09265,1.09272,1.09264,1.09272,0,0
1710280800,1.09272,1.09278,1.09269,1.09275,0,0
1710281700,1.09275,1.09278,1.0927,1.09278,0,0
1710282600,1.09278,1.09278,1.09268,1.09269,0,0
1710283500,1.09269,1.09288,1.09267,1.09276,0,1
1710284400,1.09276,1.09288,1.09271,1.09282,0,0
1710285300,1.09282,1.0929,1.09274,1.09274,1,0
1710286200,1.09274,1.09285,1.0927,1.09271,0,0
1710287100,1.09271,1.09282,1.09265,1.09268,0,0
1710288000,1.09268,1.09288,1.09264,1.09272,0,1
1710288900,1.09272,1.09296,1.09269,1.09296,0,0
1710289800,1.09296,1.09298,1.09264,1.09275,1,0
1710290700,1.09275,1.09287,1.09258,1.0927,0,0
1710291600,1.0927,1.0929,1.09253,1.09254,1,0
1710292500,1.09254,1.09264,1.09248,1.09254,0,0
1710293400,1.09254,1.09267,1.09244,1.09246,1,0
1710294300,1.09246,1.09253,1.09234,1.09238,0,1
1710295200,1.09238,1.09262,1.09235,1.0926,0,0
1710296100,1.0926,1.09266,1.09246,1.0925,0,0
1710297000,1.0925,1.09271,1.09246,1.0927,0,0
1710297900,1.0927,1.09276,1.0926,1.0927,0,0
1710298800,1.0927,1.09288,1.09254,1.09266,0,0
1710299700,1.09266,1.09304,1.0925,1.09302,0,1
1710300600,1.09302,1.09309,1.09274,1.09275,1,0
1710301500,1.09275,1.09282,1.09264,1.0928,0,1
1710302400,1.0928,1.09282,1.09266,1.09275,0,0
1710303300,1.09275,1.09282,1.09265,1.09265,0,0
1710304200,1.09265,1.09265,1.09244,1.09252,0,0
1710305100,1.09252,1.09257,1.09221,1.09236,0,1
1710306000,1.09236,1.0925,1.09227,1.09244,0,0
1710306900,1.09244,1.09265,1.09234,1.09256,0,0
1710307800,1.09256,1.09288,1.09254,1.09282,0,0
1710308700,1.09282,1.09291,1.09254,1.09288,0,0
1710309600,1.09288,1.09294,1.09278,1.09287,1,0
1710310500,1.09287,1.09292,1.09258,1.09273,0,0
1710311400,1.09273,1.0929,1.09254,1.09261,0,1
1710312300,1.09261,1.09286,1.0926,1.0928,0,0
1710313200,1.0928,1.09316,1.09272,1.09306,0,0
1710314100,1.09306,1.09319,1.0921,1.09227,1,1
1710315000,1.09227,1.09251,1.09219,1.09248,0,0
1710315900,1.09248,1.09274,1.09244,1.09268,0,0
1710316800,1.09268,1.09321,1.09263,1.09295,1,0
1710317700,1.09295,1.09309,1.09281,1.09298,0,0
1710318600,1.09298,1.09318,1.0928,1.09316,0,0
1710319500,1.09316,1.0933,1.09266,1.09276,1,0
1710320400,1.09276,1.0928,1.0923,1.0924,0,0
1710321300,1.0924,1.09252,1.09206,1.09211,0,0
1710322200,1.09211,1.0925,1.092,1.0923,0,1
1710323100,1.0923,1.09259,1.09223,1.09234,0,0
1710324000,1.09234,1.0928,1.09222,1.0928,0,1
1710324900,1.0928,1.09308,1.09267,1.09306,0,0
1710325800,1.09306,1.09328,1.09281,1.09318,0,0
1710326700,1.09318,1.09334,1.09292,1.09306,0,0
1710327600,1.09306,1.09358,1.09302,1.09352,0,0
1710328500,1.09352,1.09396,1.09348,1.09388,0,0
1710329400,1.09388,1.09416,1.09378,1.09406,0,0
1710330300,1.09406,1.09458,1.09406,1.09421,1,0
1710331200,1.09421,1.09452,1.09397,1.09438,0,0
1710332100,1.09438,1.09475,1.09397,1.09398,1,0
1710333000,1.09398,1.09401,1.09366,1.09401,0,0
1710333900,1.09401,1.09409,1.09336,1.09367,0,1
1710334800,1.09367,1.09412,1.09363,1.09396,1,0
1710335700,1.09396,1.09403,1.09371,1.09376,0,0
1710336600,1.09376,1.09418,1.0936,1.09369,0,1
1710337500,1.09369,1.09421,1.09363,1.09372,1,0
1710338400,1.09372,1.09392,1.09314,1.09352,0,1
1710339300,1.09352,1.09402,1.09351,1.09388,0,0
1710340200,1.09388,1.09444,1.09364,1.09429,0,0
1710341100,1.09429,1.09444,1.0939,1.0942,0,0
1710342000,1.0942,1.0945,1.09406,1.09424,0,0
1710342900,1.09424,1.09473,1.09424,1.09463,1,0
1710343800,1.09463,1.09464,1.09381,1.09386,0,1
1710344700,1.09386,1.09451,1.09382,1.09436,0,0
1710345600,1.09436,1.09444,1.094,1.09431,0,0
1710346500,1.09431,1.09462,1.09421,1.09446,1,0
1710347400,1.09446,1.09457,1.0942,1.0943,0,1
1710348300,1.0943,1.09495,1.0943,1.09491,0,0
1710349200,1.09491,1.0964,1.09488,1.096,1,0
1710350100,1.096,1.09607,1.09564,1.09573,0,0
1710351000,1.09573,1.09614,1.09568,1.09586,1,0
1710351900,1.09586,1.09592,1.09565,1.0957,0,0
1710352800,1.0957,1.09585,1.0955,1.09552,0,0
1710353700,1.09552,1.0957,1.09536,1.09543,0,1
1710354600,1.09543,1.09556,1.0954,1.09548,0,0
1710355500,1.09548,1.09548,1.09504,1.09509,0,0
1710356400,1.09509,1.09518,1.09499,1.095,0,0
1710357300,1.095,1.09505,1.09464,1.09481,0,0
1710358200,1.09481,1.09482,1.09463,1.09471,0,0
1710359100,1.09471,1.09475,1.09458,1.09474,0,1
1710360000,1.09474,1.09494,1.09472,1.09483,0,0
1710360900,1.09483,1.09494,1.09474,1.09481,0,0
1710361800,1.09481,1.09489,1.09474,1.09478,0,0
1710362700,1.09478,1.09486,1.09471,1.09481,0,1
1710363600,1.09481,1.09536,1.09481,1.09493,1,0
1710364500,1.09493,1.09513,1.09478,1.09492,0,1
1710365400,1.09492,1.09514,1.09482,1.09502,1,0
1710366300,1.09502,1.09504,1.09488,1.09498,0,0
1710367200,1.09498,1.09515,1.09494,1.09504,1,0
1710368100,1.09504,1.09511,1.09498,1.09507,0,0
1710369000,1.09507,1.09512,1.09503,1.09504,1,0
1710369900,1.09504,1.09508,1.09488,1.09488,0,0
1710370800,1.09488,1.0951,1.09488,1.09498,0,0
1710371700,1.09498,1.09522,1.09498,1.09519,0,0
1710372600,1.09519,1.09532,1.09519,1.09526,0,0
1710373500,1.09526,1.09532,1.09508,1.09531,0,0
1710374400,1.09531,1.09548,1.09486,1.09488,1,0
1710375300,1.09488,1.09498,1.09483,1.09492,0,0
1710376200,1.09492,1.09494,1.0946,1.09464,0,1
1710377100,1.09464,1.095,1.09462,1.09488,0,0
1710378000,1.09488,1.09529,1.09462,1.09463,1,0
1710378900,1.09463,1.09481,1.09462,1.09478,0,0
1710379800,1.09478,1.09483,1.09454,1.0946,0,0
1710380700,1.0946,1.09494,1.09453,1.0949,0,1
1710381600,1.0949,1.095,1.09459,1.09459,1,0
1710382500,1.09459,1.09463,1.09451,1.09455,0,0
1710383400,1.09455,1.09467,1.09448,1.09448,1,0
1710384300,1.09448,1.09454,1.0943,1.09438,0,1
1710385200,1.09438,1.09454,1.09437,1.09449,0,0
1710386100,1.09449,1.09454,1.0943,1.09434,0,0
1710387000,1.09434,1.09438,1.09414,1.09419,0,0
1710387900,1.09419,1.09435,1.09414,1.09422,0,0
1710388800,1.09422,1.09424,1.09403,1.09403,0,0
1710389700,1.09403,1.09417,1.094,1.09408,0,0
1710390600,1.09408,1.09421,1.0939,1.09412,0,1
1710391500,1.09412,1.09429,1.09409,1.09426,0,0
1710392400,1.09426,1.09432,1.0941,1.09421,1,0
1710393300,1.09421,1.09426,1.09406,1.09414,0,1
1710394200,1.09414,1.09424,1.09409,1.0941,0,0
1710395100,1.0941,1.0941,1.09392,1.09396,0,0
1710396000,1.09396,1.09406,1.09391,1.09402,0,1
1710396900,1.09402,1.0942,1.09397,1.09406,1,0
1710397800,1.09406,1.09412,1.09386,1.09386,0,0
1710398700,1.09386,1.09392,1.09371,1.09378,0,1
1710399600,1.09378,1.09414,1.09376,1.09403,0,0
1710400500,1.09403,1.0943,1.09395,1.0942,1,0
1710401400,1.0942,1.09421,1.09318,1.09336,0,1
1710402300,1.09336,1.09378,1.09332,1.09353,0,0
1710403200,1.09353,1.0939,1.09353,1.09379,0,0
1710404100,1.09379,1.09442,1.09353,1.09424,1,0
1710405000,1.09424,1.09425,1.09377,1.0939,0,0
1710405900,1.0939,1.094,1.0936,1.09378,0,1
1710406800,1.09378,1.09435,1.09371,1.09414,1,0
1710407700,1.09414,1.09416,1.09383,1.09407,0,0
1710408600,1.09407,1.09444,1.09397,1.09438,0,0
1710409500,1.09438,1.09444,1.0938,1.09415,0,1
1710410400,1.09415,1.09446,1.09382,1.09443,0,0
1710411300,1.09443,1.09455,1.09403,1.09403,1,0
1710412200,1.09403,1.09412,1.0938,1.09386,0,0
1710413100,1.09386,1.0942,1.0938,1.09397,0,0
1710414000,1.09397,1.0942,1.09378,1.0942,0,1
1710414900,1.0942,1.09437,1.09403,1.09414,1,0
1710415800,1.09414,1.09431,1.09404,1.09421,0,0
1710416700,1.09421,1.0943,1.09388,1.09416,0,1
1710417600,1.09416,1.0943,1.09389,1.0941,0,0
1710418500,1.0941,1.09413,1.09315,1.09348,0,0
1710419400,1.09348,1.09447,1.09238,1.0942,1,1
1710420300,1.0942,1.09424,1.09277,1.09301,0,0
1710421200,1.09301,1.09313,1.0924,1.09277,0,0
1710422100,1.09277,1.09295,1.09193,1.09193,0,0
1710423000,1.09193,1.09207,1.09158,1.09176,0,0
1710423900,1.09176,1.09186,1.09089,1.09121,0,0
1710424800,1.09121,1.09142,1.09073,1.09092,0,0
1710425700,1.09092,1.09095,1.09012,1.09047,0,0
1710426600,1.09047,1.0908,1.09006,1.0902,0,0
1710427500,1.0902,1.09032,1.0896,1.08978,0,0
1710428400,1.08978,1.08994,1.08882,1.089,0,0
1710429300,1.089,1.08912,1.0883,1.08858,0,0
1710430200,1.08858,1.08891,1.0883,1.08844,0,0
1710431100,1.08844,1.08888,1.08844,1.08877,0,0
1710432000,1.08877,1.08918,1.08848,1.08884,0,0
1710432900,1.08884,1.08928,1.08861,1.08912,1,0
1710433800,1.08912,1.08927,1.08878,1.08881,0,0
1710434700,1.08881,1.08909,1.08852,1.08872,0,1
1710435600,1.08872,1.08892,1.08853,1.08865,0,0
1710436500,1.08865,1.0887,1.08847,1.0885,0,0
1710437400,1.0885,1.08854,1.0881,1.0885,0,1
1710438300,1.0885,1.08888,1.08844,1.08865,0,0
1710439200,1.08865,1.08898,1.08864,1.08888,0,0
1710440100,1.08888,1.08899,1.0885,1.0885,1,0
1710441000,1.0885,1.08882,1.08838,1.08881,0,1
1710441900,1.08881,1.08894,1.08841,1.0885,1,0
1710442800,1.0885,1.08865,1.08829,1.08831,0,0
1710443700,1.08831,1.08836,1.08813,1.08827,0,0
1710444600,1.08827,1.08829,1.08807,1.08825,0,1
1710445500,1.08825,1.08912,1.0882,1.08912,0,0
1710446400,1.08912,1.08919,1.08868,1.08868,1,0
1710447300,1.08868,1.08868,1.08838,1.08855,0,1
1710448200,1.08855,1.08865,1.08849,1.0885,0,0
1710449100,1.0885,1.08858,1.08831,1.08835,0,1
1710450000,1.08835,1.08852,1.08835,1.08852,0,0
1710450900,1.08852,1.08855,1.08836,1.08846,1,0
1710451800,1.08846,1.0885,1.08827,1.0885,0,1
1710452700,1.0885,1.08862,1.08846,1.08861,0,0
1710453600,1.08861,1.08866,1.08841,1.08853,1,1
1710454500,1.08853,1.08856,1.08848,1.08852,0,0
1710455400,1.08852,1.08858,1.0885,1.08852,1,0
1710456300,1.08852,1.08852,1.08834,1.0884,0,0
1710457200,1.0884,1.08844,1.0883,1.08834,0,1
1710458100,1.08834,1.0885,1.08834,1.08842,0,0
1710459000,1.08842,1.08851,1.08826,1.0883,1,0
1710459900,1.0883,1.08838,1.08826,1.08827,0,0
1710460800,1.08827,1.08848,1.08784,1.08785,1,0
1710461700,1.08785,1.088,1.0877,1.0877,0,0
1710462600,1.0877,1.08792,1.0877,1.0878,0,0
1710463500,1.0878,1.08816,1.0876,1.08779,1,1
1710464400,1.08779,1.0879,1.08768,1.08775,0,0
1710465300,1.08775,1.08785,1.08756,1.08773,0,1
1710466200,1.08773,1.08785,1.0876,1.08782,0,0
1710467100,1.08782,1.08802,1.08768,1.08772,1,0
1710468000,1.08772,1.08772,1.08752,1.08752,0,0
1710468900,1.08752,1.08768,1.08749,1.08754,0,0
1710469800,1.08754,1.0876,1.0873,1.0874,0,1
1710470700,1.0874,1.08754,1.08732,1.08732,0,0
1710471600,1.08732,1.08754,1.08732,1.08752,0,0
1710472500,1.08752,1.0877,1.08742,1.08765,0,0
1710473400,1.08765,1.08783,1.08764,1.08776,1,0
1710474300,1.08776,1.08777,1.08766,1.0877,0,0
1710475200,1.0877,1.08773,1.08762,1.08768,0,0
1710476100,1.08768,1.0877,1.08756,1.08763,0,0
1710477000,1.08763,1.08764,1.08756,1.08763,0,0
1710477900,1.08763,1.08768,1.08748,1.08766,0,1
1710478800,1.08766,1.08775,1.08752,1.08755,1,0
1710479700,1.08755,1.0876,1.08745,1.08746,0,0
1710480600,1.08746,1.08748,1.08733,1.08735,0,0
1710481500,1.08735,1.08772,1.08733,1.08771,0,0
1710482400,1.08771,1.0878,1.08756,1.08773,0,0
1710483300,1.08773,1.08789,1.08772,1.08784,1,0
1710484200,1.08784,1.08784,1.08762,1.08773,0,1
1710485100,1.08773,1.08807,1.08768,1.08799,0,0
1710486000,1.08799,1.08818,1.08786,1.08806,0,0
1710486900,1.08806,1.08823,1.08796,1.08816,0,0
1710487800,1.08816,1.08837,1.0881,1.08819,0,0
1710488700,1.08819,1.0885,1.08789,1.0881,1,0
1710489600,1.0881,1.08826,1.08782,1.08799,0,0
1710490500,1.08799,1.08843,1.0878,1.08843,0,1
1710491400,1.08843,1.0887,1.0882,1.08853,1,0
1710492300,1.08853,1.08854,1.08824,1.0883,0,0
1710493200,1.0883,1.08884,1.08826,1.08866,0,0
1710494100,1.08866,1.08894,1.08854,1.08881,0,0
1710495000,1.08881,1.08904,1.08871,1.08895,0,0
1710495900,1.08895,1.08997,1.08892,1.08982,0,0
1710496800,1.08982,1.08998,1.08966,1.08966,1,0
1710497700,1.08966,1.08966,1.08932,1.08943,0,0
1710498600,1.08943,1.08949,1.08898,1.08902,0,0
1710499500,1.08902,1.0892,1.08892,1.08912,0,0
1710500400,1.08912,1.08913,1.08882,1.08888,0,0
1710501300,1.08888,1.08894,1.0887,1.0888,0,1
1710502200,1.0888,1.08952,1.08874,1.08949,0,0
1710503100,1.08949,1.08965,1.08935,1.08938,1,0
1710504000,1.08938,1.08942,1.08892,1.08921,0,1
1710504900,1.08921,1.08938,1.08894,1.08898,0,0
1710505800,1.08898,1.08944,1.08858,1.0886,1,0
1710506700,1.0886,1.08902,1.08844,1.08874,0,1
1710507600,1.08874,1.0894,1.08872,1.08929,0,0
1710508500,1.08929,1.08949,1.08841,1.08845,1,0
1710509400,1.08845,1.08916,1.08834,1.08868,0,1
1710510300,1.08868,1.08899,1.08844,1.08866,0,0
1710511200,1.08866,1.08927,1.08843,1.08918,0,1
1710512100,1.08918,1.08945,1.08874,1.08881,1,0
1710513000,1.08881,1.08925,1.08877,1.08882,0,0
1710513900,1.08882,1.08915,1.08865,1.0888,0,0
1710514800,1.0888,1.08891,1.08858,1.08868,0,0
1710515700,1.08868,1.08888,1.08842,1.08872,0,1
1710516600,1.08872,1.0888,1.08848,1.08862,0,0
1710517500,1.08862,1.08885,1.08813,1.08878,0,1
1710518400,1.08878,1.08888,1.08836,1.08881,0,0
1710519300,1.08881,1.08895,1.08869,1.08886,0,0
1710520200,1.08886,1.08898,1.0886,1.08871,0,0
1710521100,1.08871,1.08899,1.08858,1.08858,1,0
1710522000,1.08858,1.0888,1.08848,1.08848,0,0
1710522900,1.08848,1.0888,1.08838,1.08852,0,0
1710523800,1.08852,1.0886,1.08836,1.08845,0,0
1710524700,1.08845,1.08858,1.08834,1.08838,0,1
1710525600,1.08838,1.08875,1.08836,1.08854,1,0
1710526500,1.08854,1.0887,1.08848,1.08864,0,0
